"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","興櫃日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址","公司網站內公司治理資訊專區網址"
"7888","麗寶新藥生物科技股份有限公司","麗寶新藥","生技醫療業","－","台北市大同區南京西路36號9樓之1","	66459999","王鼎然","劉朝瀚","林佳慧","財務長","蔡依璇","(02)25591799","2017/01/26","2025/12/23",新台幣                 10.0000元,752350000,75235000,0,0,個別,每年,股東會,"台新綜合證券股務代理部","(02)2504-8125","台北市中山區建國北路一段96號B1","資誠聯合會計師事務所","顏裕芳","鄧聖偉","LIBO","9F.-1, No 36, Nanjing W. Rd.Datong Dist., Taipei City 103614, Taiwan","(02)25591677","libo@libopharma.com","https://libopharma.com/","－","－","－","－","https://libopharma.com/","https://libopharma.com/shareholder/"
"7889","騰勢股份有限公司","騰勢","食品工業","－","新北市新莊區新北大道3段218號16樓","	54506580","張智翔","張智翔","張嘉文","財務經理","陳家翔","02-7753-8610","2013/07/16","2026/01/13",新台幣                 10.0000元,207812710,20781271,0,0,合併,每年,股東會,"凱基證券股份有限公司股務代理部","02-23892999","台北市中正區重慶南路一段2號5樓","資誠聯合會計師事務所","于智帆","葉翠苗","TSA","16 F., No. 218, Sec. 3, New Taipei Blvd., Xinzhuang DistNew Taipei City 242032, Taiwan (R.O.C.)","02-8995-5900","IR@tsagroup.com.tw","https://tsagroup.com.tw/","－","－","－","－","https://tsagroup.com.tw/%e5%85%ac%e5%8f%b8%e6%b2%bb%e7%90%86/%e5%88%a9%e5%ae%b3%e9%97%9c%e4%bf%82%e4","https://tsagroup.com.tw/%e5%85%ac%e5%8f%b8%e6%b2%bb%e7%90%86/"
"7890","明曜科技股份有限公司","明曜科技","綠能環保","－","新北市三重區中興北街89號","	13098982","王孝揚","王孝揚","陳竑孝","公關室經理","盧宗宏","(02)8512-1588","2002/03/29","2026/01/20",新台幣                 10.0000元,208000000,0,0,0,合併,每年,股東會,"永豐金證券股務代理部","(02)2381-6288","台北市中山區博愛路17號3樓","資誠聯合會計師事務所","廖福銘","陳晉昌","Etica","No. 89, Zhongxing N. St., Sanchong Dist.New Taipei City , Taiwan (R.O.C.)","(02)8512-1521","service@eticabattery.com","https://etica.tw/","－","－","－","－","https://etica.tw/","https://etica.tw/"
"7891","博研醫藥開發股份有限公司","博研醫藥","生技醫療業","－","台北市信義區基隆路一段333號12樓","	53063165","吳逸之","吳逸之","姜龍臣","資深會計經理","吳逸文","(02)2711-1327","2010/06/24","2026/01/14",新台幣                 10.0000元,194300000,19430000,0,0,個別,每年,股東會,"群益金鼎證券股務代理部","(02)2702-3999","台北市大安區敦化南路2段97號B2","勤業眾信聯合會計師事務所","陳俊宏","虞成全","BoYen","12 F., No. 333, Sec. 1, Keelung Rd., Xinyi Dist.,Taipei City 110208, Taiwan (R.O.C.)","(02)2711-1327","eric_chiang@boyentherapeutics.com","https://www.boyentherapeutics.com","－","－","－","－","https://www.boyentherapeutics","https://www.boyentherapeutics"
"7892","元鈦科技股份有限公司","元鈦科","電腦及週邊設備業","－","新北市汐止區康寧街169巷8-11號6樓","	90573794","陳茂欽","朱佳建","徐至賢","董事長特助","黃雨涵","02-2692-5999","2022/02/24","2026/01/16",新台幣                 10.0000元,468980000,46898000,0,0,合併,每年,股東會,"凱基證券股份有限公司股務代理部","02-2389-2999","台北市中正區重慶南路1段2號5樓","資誠聯合會計師事務所","蔡蓓華","陳晉昌","MGC","6F.,NO.8-11,Ln.169,Kangning St.,Xizhi Dist.,New Taipei City,Taiwan(R.O.C)","02-2693-1999","IR@mgcooling.com.tw","https://www.mg-cooling.com/","－","－","－","－","https://www.mg-cooling.com/","https://www.mg-cooling.com/"
"7893","睿信電子股份有限公司","睿信","電子零組件業","－","苗栗縣苗栗市國華路669號","	42761142","陳其忠","陳其忠","林俊宇","副總經理","黃郁珊","(037)370129","2015/12/28","2026/01/15",新台幣                 10.0000元,407994000,40799400,0,0,個別,每年,董事會,"富邦綜合證券股務代理部","(02)2361-1300","臺北市中正區許昌街17號11樓","安永聯合會計師事務所","羅文振","陳明宏","Radbon","No. 669, Guohua RdMiaoli City, Miaoli County , Taiwan","(037)370127","Invest@radbonlink.com","https://www.radbonlink.com/","－","－","－","－","https://www.radbonlink.com/","https://www.radbonlink.com/"
"7895","元進莊企業股份有限公司","元進莊","農業科技","－","新北市中和區中山路2段332巷45號","	27638186","吳政憲","吳鋐源","吳鋐源","總經理","陳昭瑢","05-7883803","2005/03/14","2026/01/22",新台幣                 10.0000元,387900000,38790000,0,0,個別,每年,股東會,"凱基證券股份有限公司股務代理部","(02)2389-2999","台北市中正區重慶南路1段2號5樓","資誠聯合會計師事務所","吳建志","田中玉","YJC","No. 45, Ln. 332, Sec. 2, Zhongshan Rd.,Zhonghe Dist., New Taipei City 235026, T","05-7886303","dt.dt3803@yjcfood.com","https://yjc.yjcfood.com/","－","－","－","－","https://yjc.yjcfood.com/","https://yjc.yjcfood.com/"
"7896","喬越實業股份有限公司","喬越","電子零組件業","－","新北市三重區興德路100號16樓","	89441374","楊天祥","楊天祥","賴淑君","副總經理","王能誠","(02)8512-2222","1995/03/23","2026/01/16",新台幣                 10.0000元,279002070,27900207,0,0,合併,每年,股東會,"富邦綜合證券股務代理部","(02)2361-1300","台北市中正區許昌街17號11樓","安侯建業聯合會計師事務所","陳明輝","寇惠植","Sil-More","16F., No. 100, Xingde Rd., Sanchong Dist.New Taipei City, Taiwan","(02)8512-2988","SH@silmore.com.tw","www.silmore.com.tw","－","－","－","－","www.silmore.com.tw","www.silmore.com.tw"
"7897","禾迅綠電股份有限公司","禾迅綠電","綠能環保","－","新竹縣湖口鄉自強路18號1樓","	53789131","黃文瑞","汪采樺","黃文瑞","董事長","汪采樺","035981886","2012/01/10","2026/01/27",新台幣                 10.0000元,1336169240,133616924,0,0,合併,每年,董事會,"宏遠證券股份有限公司股務代理部","0223268818","臺北市大安區信義路四段236號3樓","資誠聯合會計師事務所","李典易","蔣承翰","WHOLE SUN","1 F., No. 18, Ziqiang Rd., Hukou Township, Hsinchu County 303035Taiwan","035983550","IR@wholesn.com.tw","https://wholesun.com.tw","－","－","－","－","https://wholesun.com.tw","https://wholesun.com.tw"
"7899","景美科技股份有限公司","景美","半導體業","－","新北市土城區三民路2號6樓之7","	28327652","陳吉良","羅麗文","鄭雅文","品牌總經理","何震宏","02-22671886","2006/06/02","2026/02/25",新台幣                 10.0000元,229035000,22903500,0,0,合併,每年,股東會,"凱基證券股份有限公司股務代理部","02-23892999","台北市中正區重慶南路一段2號5樓","勤業眾信聯合會計師事務所","蘇定堅","許瑞隆","CMAT","6 F.-7, No. 2, Sanmin Rd., Tucheng DistNew Taipei City 236043, Taiwan (R.O.","02-22671820","cmat_egood@cmat-tek.com.tw","https://www.cmat-tek.com.tw","－","－","－","－","https://www.cmat-tek.com.tw","https://www.cmat-tek.com.tw"
"7901","大大寬頻股份有限公司","大大寬頻","通信網路業","－","新北市土城區中華路2段209號3樓","	79960093","張銘志","劉登榮","鄭又瑋","財務處副總經理","李浩吉","(02)8253-8866","2002/05/15","2026/01/21",新台幣                 10.0000元,600000000,60000000,0,0,合併,每半會計年度,股東會,"宏遠證券股份有限公司股務代理部","(02)2326-8818","台北市信義路4段236號3樓","資誠聯合會計師事務所","吳仁杰","張淑瓊","Da Da Broadband","3 F., No. 209, Sec. 2, Zhonghua Rd., Tucheng Dist.New Taipei City , Taiwan (R.O.C.)","(02)2262-0999","IR@dadabroadband.com","https://www.dadabroadband.com/","－","－","－","－","https://www.dadabroadband.com/","https://www.dadabroadband.com/"
"7902","宇越生醫科技股份有限公司","宇越生醫*","生技醫療業","－","新北市汐止區新台五路1段97號33樓之1","	83304134","秦嘉鴻","龐德玲","郭正宜","副總經理","龐德玲","02-2697-2200","2020/12/08","2026/01/22",新台幣                  1.0000元,200000000,200000000,0,0,合併,每年,股東會,"福邦證券股份有限公司股務代理部","02-2383-6888","台北市中正區忠孝西路一段6號6樓","資誠聯合會計師事務所","蔡蓓華會計師","顏裕芳會計師","UWELL","33F-1, No.97, Sec. 1, Xintai 5th Rd.,Xizhi Dist., New Taipei City 221, Taiwan","02-2697-2255","ling.wang@uwell.com.tw","http://www.uwell.com.tw/","－","－","－","－","http://www.uwell.com.tw/","http://www.uwell.com.tw/"
"7904","任開數位媒體行銷股份有限公司","任開數位","數位雲端","－","臺北市內湖區瑞光路480號8樓","	29170101","李鐘培","王偉任","王偉任","執行長","黃凡鳴","(02)2393-6321","2010/07/16","2026/01/23",新台幣                 10.0000元,150000000,15000000,0,0,合併,每年,董事會,"凱基證券股份有限公司股務代理部","(02)2389-2999","台北市中正區重慶南路一段2號5樓","安侯建業聯合會計師事務所","韓沂璉","毛聖崴","Citiesocial","8 F., No. 480, Ruiguang Rd., Neihu Dist.,Taipei City 114063, Taiwan","02-23936321","ir@citiesocial.com","https://www.citiesocial.com/","－","－","－","－","https://www.citiesocial.com/","https://www.citiesocial.com/"
"8058","耐特科技材料股份有限公司","耐特","其他電子業","－","彰化縣埤頭鄉興農村彰水路4段468巷6號","	22911832","陳&#21234;森","陳宇涵","陳宇涵","總經理","蔡哲裕","04-8926225","1988/05/03","2025/07/15",新台幣                 10.0000元,688000000,68800000,0,0,合併,每年,董事會,"凱基證券股份有限公司股務代理部","02-23148800","台北市重慶南路一段2號5樓","勤業眾信聯合會計師事務所","胡家熀","簡明彥","Nytex","No. 6, Ln. 468, Sec. 4, Changsui Rd., Peitou Hsiang.Changhwa County, Taiwan, R.O.C.　","04-8922160","ellie@nytex.com.tw","https://www.nytex.com.tw","－","－","－","－","?|?????m","－"
"8098","慶康科技股份有限公司","慶康科技","半導體業","－","南部科學園區台南市新市區環東路一段320號","	84149168","杜家慶","杜家慶","謝秀雯","經理","葉守智","(06)5053050","1994/01/07","2023/10/31",新台幣                 10.0000元,126531310,12653131,0,0,個別,每年,董事會,"國票綜合證券(股)公司股務代理部","(02)2528-8988","105411台北市南京東路5段188號15樓","安永聯合會計師事務所","姚世傑","洪國森","Duratek","No.320, Sec. 1, Huandong Rd, Tainan Science-Based Industrial ParkTainan, Taiwan, R.O.C.","(06)5053070","contact@duratek.com.tw","www.duratek.com.tw","－","－","－","－","www.duratek.com.tw/communication","www.duratek.com.tw/corporate-a"
"8119","公信電子股份有限公司","公信","電腦及週邊設備業","－","新北巿汐止區新台五路一段75號3樓","	20972349","吳惠瑜","吳惠瑜","楊蓓玟","財務處協理","廖慧如","02-2698-7068","1983/05/05","2017/07/04",新台幣                 10.0000元,636615990,63661599,0,0,合併,每年,股東會,"群益金鼎證券股份有限公司","02-27035000","台北市大安區敦化南路二段97號B2","資誠聯合會計師事務所","吳偉豪","徐建業","Clientron","3FL., NO. 75, SEC. 1, SINTAI  5TH RD.,SIJHIH DIST., NEW TAIPEI  CITY, TAIWAN","02-2698-2557","ir@clientron.com","http://www.clientron.com","－","－","－","－","http://www.clientron.com/en/rd.php","－"
"8298","威睿科技股份有限公司","威睿","資訊服務業","－","台北市內湖區內湖路一段360巷15號5樓","	70573368","繆德澤","繆德澤","繆德澤","總經理","羅幼明","2657-1088","2000/06/20","2018/03/28",新台幣                 10.0000元,256320150,25632015,0,0,個別,每年,股東會,"兆豐證券股份有限公司股務代理部","3393-0898","台北市中正區忠孝東路95號1樓","資誠聯合會計師事務所","潘慧玲","黃珮娟","Genie","5F, No. 15, Lane 360, Sec. 1, Neihu Road, Neihu Dist., Taipei,  TaiwanTaipei , Taiwan","2659-8577","spokesmen@genie-networks.com","www.genie-networks.com","－","－","－","－","N.A.","－"
"8329","臺灣電視事業股份有限公司","台視","文化創意業","－","臺北市八德路三段十號","	20685000","黃崧","周法勛","周法勛","總經理","李偉國","(02)27758888","1962/05/11","2007/09/06",新台幣                 10.0000元,2805781150,280578115,0,0,合併,每年,股東會,"元大證券股份有限公司","(02)25865859","臺北市大安區敦化南路2段67號地下一樓","勤業眾信聯合會計師事務所","黃海悅","陳重成","TTV","NO.10 PA TE ROAD,SEC 3　　TAIPEI TAIWAN R.O.C.　　","(02)27758920","tailing@ttv.com.tw  oliver@ttv.com.tw","WWW.TTV.COM.TW?@?@","－","－","－","－","???A??","－"
"8345","超秦企業股份有限公司","超秦","農業科技","－","桃園市桃園區永安路1061號","	02634682","卓靖倫","陳建利","陳舒琪","處長","陳建利","03-341-1111","1985/10/23","2025/06/18",新台幣                 10.0000元,520000000,52000000,0,0,合併,每年,股東會,"永豐金證券股務代理部","02-2381-6288","台北市中正區博愛路17號3樓","勤業眾信聯合會計師事務所","鄭欽宗","陳彥君","SUPER QIN","NO. 1061  Yong'an Rd.Taoyuan Dist. Taoyuan City, Taiwan","03-270-1010","vien@superqin.com.tw","https://www.qinchicken.com/","－","－","－","－","https://www.qinchicken.com/","https://www.qinchicken.com/"
"8359","錢櫃企業股份有限公司","錢櫃","觀光餐旅","－","110 臺北市信義區忠孝東路5段293號5樓","	22327867","練台生","周章仲","高心華","協理","呂嘉正","(02)2769-6006","1986/11/03","2012/05/03",新台幣                 10.0000元,1365000000,136500000,0,0,合併,每年,董事會,"統一綜合證券股份有限公司","27478266","台北市松山區東興街8號B1","資誠聯合會計師事務所","王菘澤","吳仁杰","CASHBOX","5F., No.293, Sec. 5, Zhongxiao E. Rd., Xinyi Dist.,Taipei, Taiwan 110,R.O.C","(02)2769-5389","light@cashboxparty.com","https://www.cashboxparty.com/","－","－","－","－","https://www.cashboxparty.com/Investment/IR.htm?2020111501","－"
"8458","影一製作所股份有限公司","影一","文化創意業","－","台北市松山區南京東路四段152號10樓","	28701117","周哲毅","李鐘培","周哲毅","董事長","盧惠華","02-7730-2556","2007/08/09","2014/10/27",新台幣                 10.0000元,358500000,35850000,0,0,合併,每年,股東會,"永豐金證券股份有限公司","02-2381-6288","台北市中正區博愛路17號3樓","資誠聯合會計師事務所","阮呂曼玉","林柏全","OPF","10F., No. 152, Sec. 4, Nanjing E. Rd., Songshan Dist.Taipei City 105, Taiwan, R.O.C.","02-2748-8351","one@1production.com.tw","www.1production.com.tw","－","－","－","－","www.1production.com.tw","－"
"8999","台灣積層工業股份有限公司","台灣積層","其他","－","中壢區新北園路11號","	35875366","陳界中","施黃清","李培樹","董事長特別助理","劉志澄","03-4626789","1977/11/02","2025/01/10",新台幣                 10.0000元,360000000,36000000,0,0,個別,每年,董事會,"中國信託商業銀行代理部","(02) 66365566","台北市中正區重慶南路一段83號5樓","安侯建業聯合會計師事務所","陳富仁","吳政諺","TLI","11,SHIN PEI YUAN ROAD, CHUNG LI TAIWAN 32061　　　","03-4621913","Patrick_Lee@twn-lami.com.tw","www.twn-lami.com.tw","－","－","－","－","?|?????m","－"
"9957","燁聯鋼鐵股份有限公司","燁聯","鋼鐵工業","－","高雄市岡山區興隆街600號","	23218395","林義守","蘇裕崑","蘇裕崑","總經理","王殷震","07-6232255","1988/12/21","2003/01/03",新台幣                 10.0000元,26204136000,2620413600,420000000,0,合併,每年,股東會,"台北股務室","02-23956780","台北市北平東路30號15樓","國富浩華聯合會計師事務所","黃鈴雯","李國銘","YUSCO","No.600, Xinglong  St., Jiaxing  Vil., Gangshan Dist.Kaohsiung City. Taiwan.R.O.C","07-6227149","yu61880@mail.yusco.com.tw","www.yusco.com.tw","－","－","－","－","www.yusco.com.tw","－"
